age,income,education,work,car,default
54,12,0,0,0,0
40,40,1,1,1,0
45,30,0,0,1,0
47,8,0,0,0,0
47,40,0,0,0,0
43,50,1,0,1,0
21,25,0,0,0,0
41,45,0,0,0,1
53,35,1,0,1,0
35,30,0,0,0,1
40,17,0,0,0,0
40,10,1,0,0,0
46,25,0,0,1,0
60,18,0,0,0,0
26,15,1,0,0,0
52,15,0,0,0,0
27,25,1,0,0,0
41,150,0,0,0,0
33,30,0,0,1,1
36,30,0,0,1,0
31,50,0,0,0,0
40,50,1,0,0,0
40,70,0,0,1,0
53,15,1,1,0,0
32,40,1,0,1,0
29,25,0,0,0,0
60,50,1,1,0,0
51,18,0,0,0,0
27,45,0,0,1,1
35,90,1,0,1,0
31,18,0,0,0,1
41,70,1,1,0,0
67,18,0,0,0,0
43,31,0,0,1,0
26,40,0,0,0,0
27,60,1,0,1,0
49,4,0,0,0,1
58,12,0,0,0,1
26,20,0,0,0,0
30,52,1,0,1,0
35,25,0,1,0,0
26,25,0,0,1,0
28,25,1,0,0,1
36,38,1,1,1,0
47,20,0,0,1,0
31,18,1,1,0,0
28,30,1,1,0,0
57,72,0,1,0,1
33,31,1,0,0,0
25,15,0,0,0,1
32,15,0,0,0,1
45,50,1,1,0,0
25,60,0,0,1,0
46,18,0,0,1,0
42,70,0,0,1,0
38,15,0,0,0,0
30,28,1,0,1,1
28,35,1,1,0,0
49,5,0,0,0,0
55,18,0,0,0,0
28,45,1,0,0,0
70,12,1,0,0,0
48,18,0,0,0,0
28,35,0,0,1,0
44,24,1,0,0,0
34,40,0,0,0,0
21,25,0,1,0,0
31,27,0,0,0,0
43,35,0,0,0,0
29,20,0,1,0,1
29,28,0,0,0,1
62,25,1,1,0,0
28,30,1,0,0,0
66,50,0,1,0,0
31,50,1,0,0,0
51,80,1,0,0,0
37,30,0,0,0,0
52,21,0,1,0,0
44,150,1,0,1,0
38,200,1,0,0,0
21,35,0,0,0,0
21,23,0,1,0,1
36,20,0,0,0,0
49,35,0,0,0,0
51,50,0,1,0,0
40,15,0,0,0,0
26,7,0,1,0,0
38,60,0,0,0,0
33,40,0,0,1,1
36,45,0,0,1,0
42,18,0,1,0,0
57,21,0,0,0,0
56,45,1,0,0,0
35,15,0,0,0,0
40,50,0,0,0,1
31,30,0,0,0,0
24,15,0,1,0,1
26,55,0,0,1,0
61,8,0,0,0,0
59,25,0,0,0,0
27,50,0,0,0,0
27,35,0,0,0,1
41,15,0,0,1,0
25,35,0,0,0,0
21,25,0,0,0,0
41,40,0,1,1,0
46,20,0,0,0,0
37,32,0,0,1,0
47,17,0,1,0,1
27,40,1,0,1,0
25,30,0,1,0,0
26,50,1,0,0,1
39,150,1,0,1,1
48,150,1,0,1,0
64,80,0,0,1,0
57,9,0,0,0,0
38,80,1,1,1,0
53,20,0,0,0,0
40,48,0,0,1,0
24,27,0,0,0,0
25,20,0,1,0,0
27,15,0,0,0,0
26,25,0,0,0,1
57,75,1,0,0,0
28,48,1,0,0,0
49,60,1,0,0,0
31,20,0,0,0,0
32,70,0,0,1,0
56,21,0,0,0,0
41,75,0,1,0,0
25,50,1,0,0,0
31,30,0,1,1,0
37,28,0,0,0,1
53,18,0,0,0,0
24,25,0,1,0,0
53,40,0,0,0,0
49,30,0,1,0,0
21,35,0,0,0,0
26,70,1,0,0,0
30,30,1,0,0,0
42,22,0,0,0,0
39,40,0,1,0,0
21,52,0,1,0,0
42,100,1,1,0,0
63,14,0,0,0,0
28,12,1,0,1,0
37,12,0,0,0,1
38,40,0,0,0,0
55,15,1,0,1,0
43,17,0,0,1,0
55,45,1,1,0,0
35,40,0,0,1,0
44,20,0,0,0,0
37,25,0,0,0,0
52,70,1,0,0,0
31,15,0,1,0,1
34,50,0,0,0,0
38,25,0,0,0,0
23,50,1,0,0,0
40,30,0,0,0,0
61,10,0,0,0,0
43,18,0,0,0,1
28,15,1,0,0,0
67,18,0,0,0,0
48,30,0,0,0,0
51,13,0,1,0,0
27,27,0,0,0,0
27,29,0,0,0,0
23,20,0,0,0,0
60,10,1,0,0,0
30,31,0,1,0,0
31,30,0,0,0,0
28,40,0,0,0,0
38,65,0,0,1,1
40,25,0,0,0,0
30,40,0,0,1,0
57,60,0,0,0,0
33,40,0,0,1,1
59,15,0,0,1,0
39,40,0,0,0,0
23,35,0,0,0,0
25,15,1,0,0,1
30,40,1,1,1,0
42,45,1,0,1,0
44,65,0,0,1,0
49,25,0,0,0,1
36,40,0,0,0,0
61,13,0,0,1,0
35,80,0,0,1,1
52,95,0,0,1,0
39,50,0,0,0,0
51,25,0,1,0,1
51,80,0,0,1,0
34,15,0,0,1,0
30,50,0,1,0,0
49,15,0,0,1,0
35,25,0,0,0,0
41,35,0,0,0,0
49,50,0,0,0,0
28,25,0,0,0,1
29,37,0,0,0,1
28,25,0,0,1,0
39,20,1,1,0,0
30,80,1,0,0,0
52,500,1,0,0,0
40,60,1,0,0,0
45,50,1,0,1,1
27,15,0,0,1,1
27,15,0,0,0,0
31,20,0,0,0,0
39,14,0,0,0,1
37,15,0,1,0,0
42,50,0,0,1,0
30,50,0,0,1,0
60,20,1,0,0,0
35,40,0,0,0,0
51,15,0,0,0,0
59,35,0,0,0,0
52,19,0,0,0,1
32,18,0,0,0,1
54,60,1,0,1,0
41,20,0,0,0,0
40,12,0,0,0,1
35,12,0,0,0,1
45,15,1,0,0,1
38,10,0,0,0,0
43,12,0,0,1,0
36,45,0,0,0,1
26,13,0,0,0,0
32,50,1,0,0,0
35,22,0,0,1,0
27,60,0,1,0,0
37,15,0,0,0,0
59,55,1,0,1,0
32,30,0,0,0,0
52,35,0,0,0,0
36,15,0,0,0,0
25,40,1,1,0,0
28,100,0,0,1,0
55,5,0,0,0,0
41,13,0,0,0,1
22,33,0,1,0,1
27,70,0,0,0,0
37,25,0,0,0,0
59,60,1,0,1,0
46,30,0,0,0,0
29,40,1,0,0,0
43,35,0,0,0,0
44,35,1,1,0,0
23,35,0,1,0,0
42,17,0,0,0,0
28,16,0,0,0,0
36,52,1,0,1,0
32,25,0,0,1,0
27,10,0,0,0,0
50,27,0,1,0,0
29,30,0,0,1,0
25,55,1,0,0,0
27,35,1,0,0,0
40,17,0,1,0,1
39,30,1,0,1,0
34,80,1,0,1,0
55,20,0,1,0,0
38,55,0,0,0,0
37,37,0,1,1,1
42,35,0,0,0,0
47,50,0,0,0,0
26,30,0,0,0,1
44,35,0,1,1,0
45,15,0,0,0,0
52,26,0,0,0,0
56,30,1,0,1,0
51,23,0,0,0,1
52,25,0,0,0,0
31,15,1,1,0,0
53,150,1,0,0,0
51,50,1,0,1,0
34,25,0,0,1,0
53,220,1,0,1,1
68,12,0,0,0,0
26,20,0,0,0,1
40,35,1,1,1,0
56,6,0,0,0,0
35,8,0,0,0,0
33,25,0,0,0,0
21,29,0,1,0,0
39,25,0,0,1,1
44,160,0,0,1,1
37,25,1,0,1,0
24,18,0,0,0,0
48,42,1,0,1,0
30,40,1,0,1,0
62,60,0,0,1,0
23,23,0,0,0,1
40,25,0,0,0,0
38,50,1,0,0,0
52,26,0,0,0,0
34,80,0,0,0,0
29,35,0,0,0,0
44,37,0,0,1,0
60,11,0,0,0,0
29,25,0,0,0,0
33,35,0,0,0,0
26,30,1,0,0,0
61,9,0,0,0,0
57,100,1,0,0,0
42,26,0,0,1,0
26,28,0,0,0,1
24,55,0,0,0,0
61,32,0,0,0,0
44,45,1,1,1,0
32,100,1,0,0,0
27,75,1,0,1,0
48,12,0,1,0,0
51,25,0,0,0,0
33,35,0,0,0,1
31,60,0,0,1,1
60,6,0,0,0,1
34,100,1,1,0,0
46,50,0,0,1,0
53,70,0,0,1,0
36,25,1,0,0,0
60,40,1,0,1,0
57,15,1,0,1,0
57,42,1,0,1,0
31,14,0,0,0,0
42,31,1,1,1,0
39,35,0,0,0,0
58,12,0,0,0,0
58,35,0,0,0,0
55,30,0,0,0,0
38,40,0,0,0,0
60,14,1,0,0,1
43,120,1,0,1,0
38,33,0,0,0,0
39,8,0,0,0,0
51,24,0,0,0,0
37,19,0,1,1,0
22,11,0,0,0,0
27,14,0,1,0,0
26,60,1,1,0,0
31,45,0,0,1,0
50,30,0,0,0,0
31,30,0,0,1,0
32,47,1,0,1,0
33,80,0,0,1,0
47,12,0,0,1,0
36,25,0,0,1,0
27,27,0,0,0,1
45,35,0,0,0,0
33,35,0,0,1,1
41,35,0,0,1,0
42,35,0,0,0,0
53,10,1,0,0,0
35,10,0,1,0,0
51,25,0,0,1,0
59,13,0,0,0,0
50,30,0,1,0,0
35,20,0,0,0,0
32,25,0,0,0,0
29,140,1,1,0,0
32,40,0,0,0,0
25,13,0,1,0,0
67,15,0,0,0,0
36,60,1,1,0,0
48,19,0,0,0,0
49,70,1,0,0,0
52,35,0,0,0,0
54,45,0,0,1,0
33,30,0,0,0,0
26,40,1,0,0,0
42,57,0,0,1,0
61,40,1,0,0,0
49,25,0,0,0,0
24,25,0,1,0,0
44,33,0,1,0,0
35,40,0,0,0,0
32,20,0,0,0,0
42,100,0,0,1,0
52,25,0,0,0,0
27,35,1,0,0,0
28,75,1,0,1,0
25,35,0,0,1,0
22,60,0,0,0,0
28,28,0,0,0,0
48,25,0,0,0,1
41,20,0,0,0,0
55,16,0,0,0,0
25,28,1,0,0,1
57,75,1,0,0,0
48,20,0,0,0,0
49,150,1,1,1,0
27,40,0,0,0,1
41,10,0,0,0,0
62,58,1,0,0,0
44,63,0,0,1,1
48,65,1,0,0,0
22,12,0,0,0,0
64,100,0,0,0,1
57,50,0,0,0,0
26,7,0,1,0,0
25,45,0,0,1,0
34,45,0,0,1,0
24,50,1,1,0,0
49,25,0,0,0,0
33,35,1,0,0,0
27,80,1,0,1,0
27,47,1,0,1,0
61,6,0,0,0,0
50,38,0,0,0,1
27,27,0,0,1,1
26,30,0,0,1,0
43,20,0,0,0,0
39,60,1,0,1,1
56,25,0,0,0,0
55,30,0,0,1,0
54,12,0,0,1,0
47,9,0,0,0,0
46,40,0,0,0,0
48,12,0,0,0,1
29,52,1,0,1,0
46,5,0,0,1,1
21,28,0,1,0,0
25,25,0,0,0,0
41,15,1,1,0,0
54,57,1,0,0,0
61,50,1,0,1,0
34,18,0,0,0,1
58,30,0,1,0,0
34,40,0,0,0,0
46,50,1,1,1,0
26,55,1,1,1,0
50,20,0,0,0,0
40,30,1,0,1,0
44,35,1,1,1,0
47,13,0,0,0,1
34,45,1,0,1,0
34,12,0,1,0,0
26,30,0,0,1,0
54,40,0,1,0,0
28,50,0,0,1,0
66,10,0,0,0,1
31,20,0,0,0,0
64,16,0,0,1,0
36,20,0,0,0,0
62,22,0,0,0,0
52,25,0,1,0,0
22,60,0,0,1,0
37,20,0,0,0,0
55,12,0,0,0,0
52,100,1,0,1,0
38,70,1,1,1,0
28,7,1,0,0,0
46,35,0,0,1,0
55,35,0,0,0,0
28,40,1,0,1,0
44,40,1,0,0,0
50,15,0,0,0,0
39,40,1,0,1,0
28,40,0,0,0,0
42,10,0,0,0,0
24,40,1,0,1,0
67,11,0,0,0,0
41,30,0,1,0,0
38,40,0,0,1,0
50,40,1,0,0,0
44,80,0,0,1,0
28,40,1,0,0,0
33,40,1,0,0,0
54,6,1,0,0,1
40,30,1,0,0,0
44,40,0,0,0,0
60,22,0,0,0,0
46,25,0,1,0,0
32,55,0,0,1,0
53,30,1,0,0,1
23,40,1,0,0,0
54,30,1,0,0,0
28,35,1,0,1,1
51,22,0,0,0,0
38,45,1,0,0,1
24,45,1,0,0,0
50,30,0,0,0,0
64,28,0,0,0,0
29,70,0,0,0,1
36,30,0,0,1,0
51,20,1,0,0,1
29,30,0,0,1,0
32,40,0,0,1,0
36,20,0,0,0,1
37,40,1,0,1,0
48,35,0,0,0,0
31,37,0,0,1,0
37,12,0,0,0,0
43,25,0,0,1,1
55,70,1,0,0,0
29,20,0,0,0,0
49,28,0,0,0,0
27,45,1,0,0,0
30,40,0,0,0,0
24,60,1,1,0,0
40,40,0,1,0,0
39,35,1,1,0,0
42,68,0,1,1,0
39,25,0,1,1,0
22,15,0,0,0,0
28,70,1,0,0,0
32,35,1,0,0,1
28,35,1,0,0,0
51,20,0,0,0,0
51,30,0,0,0,0
27,11,0,0,0,1
29,15,0,0,0,1
42,35,0,0,0,0
33,38,0,0,0,0
44,160,1,0,1,0
23,28,0,0,0,1
60,45,0,1,0,0
38,50,1,0,0,1
26,80,1,0,1,0
54,120,1,0,1,0
26,28,1,1,0,0
31,15,0,0,0,0
33,35,0,0,0,0
45,17,0,0,0,0
44,20,0,0,0,0
53,25,0,0,0,0
43,16,0,0,0,0
55,60,1,0,0,0
23,30,0,0,1,0
39,19,0,0,0,1
25,15,0,0,0,0
38,80,1,0,0,0
61,9,0,0,0,0
49,19,0,0,0,0
24,6,0,0,0,0
52,24,0,0,0,0
24,50,1,1,0,0
51,60,0,0,1,0
39,17,0,0,1,0
56,20,0,0,1,0
45,150,0,1,0,0
57,11,1,0,1,0
33,25,1,0,0,1
41,25,0,0,0,0
23,300,0,0,0,0
38,100,1,0,0,0
25,25,0,0,1,0
62,40,0,0,0,1
28,45,0,0,1,0
31,30,0,0,0,0
56,100,1,1,0,0
38,10,0,1,0,0
37,35,1,1,0,1
39,15,0,1,0,0
29,40,1,1,0,0
32,15,0,1,1,0
29,25,0,0,0,0
62,33,0,0,0,1
61,8,0,0,0,0
29,25,0,0,0,0
51,20,0,0,0,0
27,40,1,0,1,0
43,16,1,0,1,0
40,45,1,1,1,0
56,40,0,1,0,0
42,26,1,1,0,0
49,40,0,0,0,0
27,60,1,0,0,0
45,65,0,0,0,0
34,20,0,0,0,1
30,600,1,0,1,0
26,40,1,0,0,0
31,50,0,1,1,0
45,20,0,0,1,0
30,40,1,0,0,0
50,120,1,0,0,0
27,118,1,1,0,0
30,50,1,1,1,0
53,61,1,1,1,0
22,30,0,0,0,0
43,30,1,0,1,0
62,75,0,0,1,0
40,30,0,0,1,0
46,35,0,1,0,0
42,40,1,1,1,1
41,25,0,0,1,0
36,25,1,0,1,1
61,25,0,0,0,0
48,30,0,0,0,0
41,16,0,0,0,0
32,35,1,0,0,0
45,30,0,0,0,0
29,25,0,0,0,1
55,13,0,0,0,0
36,25,1,1,0,0
60,20,0,0,0,0
36,45,0,0,0,1
33,38,1,1,0,0
25,30,0,1,0,0
21,48,0,0,0,0
29,23,0,0,0,0
28,25,0,0,0,1
34,30,1,0,0,0
46,25,0,1,0,0
23,23,0,0,0,0
35,37,0,0,0,0
34,38,0,0,0,0
25,60,0,0,0,0
43,40,0,0,0,0
39,55,0,0,1,0
55,35,1,0,0,0
33,18,0,0,0,1
34,60,0,0,0,0
22,35,1,0,0,0
36,18,0,0,0,0
41,50,1,0,0,0
29,65,1,0,1,0
26,43,1,0,0,0
52,95,1,1,0,0
35,30,1,0,0,0
61,13,0,0,0,0
65,6,0,1,0,0
30,65,1,1,0,0
38,45,1,0,1,0
35,49,0,0,1,0
41,30,0,0,0,0
62,36,0,0,0,1
52,30,0,0,0,0
38,80,0,0,0,0
46,55,0,0,0,0
59,64,0,1,0,0
38,27,0,0,0,0
42,40,0,0,1,0
33,20,0,0,0,0
27,13,0,0,0,0
25,40,0,1,0,0
52,40,0,0,0,0
42,30,1,0,1,0
39,12,0,0,0,0
34,40,1,0,0,0
46,35,0,0,0,0
29,60,1,0,1,0
36,150,0,0,1,0
32,30,0,0,0,0
42,90,0,0,1,0
39,26,0,0,0,0
30,50,1,0,0,0
33,15,0,0,0,0
53,50,1,0,0,0
27,35,0,0,0,0
42,35,0,0,1,0
23,50,0,0,0,0
37,30,0,0,0,1
25,40,1,0,0,0
60,7,0,0,0,0
29,60,1,0,1,0
41,50,1,1,1,0
53,58,1,1,0,0
30,40,1,0,0,0
34,32,1,0,0,0
33,90,1,0,0,0
66,16,0,1,0,0
31,86,1,0,1,0
23,27,0,0,0,0
50,19,0,0,0,0
64,33,1,1,0,0
27,50,0,1,1,1
48,50,1,0,0,0
31,25,1,0,0,0
50,8,0,0,1,0
44,16,1,0,0,0
45,45,1,0,1,1
26,45,0,0,0,0
28,45,0,1,1,0
46,25,0,1,0,0
28,30,1,0,1,0
54,40,1,0,0,0
46,20,0,0,0,0
36,80,1,0,1,0
37,23,0,0,0,0
50,60,1,0,1,0
46,40,0,0,0,0
28,55,1,0,1,0
39,22,0,0,1,1
45,30,1,1,1,0
58,39,0,0,1,0
44,35,0,0,0,0
24,50,1,0,1,0
40,25,0,0,0,0
48,45,0,0,1,0
49,37,1,0,0,0
30,40,1,1,0,0
34,30,0,1,1,0
40,20,0,0,1,0
33,30,0,0,0,0
30,30,0,0,0,0
26,40,1,0,0,0
46,115,0,0,1,1
45,65,0,0,1,0
28,18,0,1,0,0
31,70,1,0,0,0
44,80,0,0,0,0
38,13,0,0,0,1
31,45,0,0,0,0
65,37,0,1,1,0
53,20,0,0,1,0
30,20,1,0,0,1
42,75,0,1,0,0
56,31,0,0,0,0
25,20,0,0,0,0
47,25,0,0,0,0
23,30,1,0,0,0
41,30,1,0,0,0
54,11,0,0,0,0
35,64,0,0,0,0
36,25,0,0,1,0
33,50,1,0,1,0
61,35,0,0,0,0
50,40,0,1,1,0
43,14,1,0,1,0
54,10,0,0,0,0
42,8,0,0,0,0
36,60,0,0,1,0
36,18,0,0,0,1
34,60,0,0,0,0
26,15,0,1,0,0
28,30,1,0,0,0
48,40,0,0,0,0
39,47,0,0,0,0
28,100,1,1,0,0
22,35,0,0,1,1
47,35,1,0,1,0
34,50,0,0,1,0
54,50,1,0,1,0
25,30,1,0,1,1
50,30,1,0,1,0
56,140,0,0,0,1
33,25,0,0,1,0
49,50,1,0,0,0
32,50,1,0,1,0
39,70,0,0,0,0
42,25,0,0,1,0
45,50,1,0,1,0
29,150,0,0,1,0
53,90,1,0,0,0
25,68,1,1,1,0
40,50,0,0,1,0
22,50,0,0,1,0
22,25,0,0,0,0
41,30,1,1,0,0
21,22,0,0,1,0
24,70,1,0,1,0
47,30,0,0,0,0
32,20,0,0,0,0
28,50,0,0,0,0
50,20,1,1,0,0
37,20,0,0,0,1
43,40,0,0,0,0
49,7,0,0,0,0
33,20,1,1,0,0
38,50,0,0,0,0
58,30,0,0,1,1
47,15,0,0,1,0
35,35,0,1,0,0
27,30,1,0,0,0
59,25,0,0,0,0
24,25,0,0,0,0
28,35,1,0,0,1
29,80,1,0,1,0
32,50,1,0,0,1
32,35,0,0,0,0
70,15,0,0,0,0
30,27,1,0,0,0
31,15,0,0,0,0
28,25,1,0,1,0
31,7,0,1,0,0
23,14,0,0,0,0
57,9,1,0,1,0
33,23,1,0,0,0
27,28,0,0,1,1
42,27,1,1,0,0
37,100,1,0,1,0
34,150,1,0,1,0
56,50,1,1,0,0
44,30,0,0,0,1
54,45,0,0,1,1
26,33,0,0,0,0
46,50,0,1,0,1
29,33,0,0,1,0
28,18,1,1,0,0
28,68,1,1,1,0
55,35,0,0,0,0
26,32,1,0,0,1
64,25,0,0,0,0
39,50,0,1,0,0
28,20,1,0,0,0
35,35,0,0,1,0
26,60,0,0,1,0
52,95,1,0,1,0
36,5,0,0,1,1
25,35,0,0,1,0
43,17,1,0,0,0
64,20,0,0,0,0
34,15,0,0,0,0
21,32,0,1,0,0
44,20,1,0,0,0
61,55,1,0,1,0
39,45,1,1,1,0
39,30,0,0,0,0
32,50,1,0,0,0
55,9,0,0,0,0
26,60,1,0,0,0
34,70,1,1,0,0
34,28,0,0,1,0
36,24,0,0,0,0
55,30,1,0,1,0
27,30,1,1,0,0
30,15,1,0,0,0
29,22,0,1,0,1
35,25,0,0,0,0
34,28,1,1,1,0
21,18,0,0,0,0
48,100,1,0,0,0
21,30,0,0,0,0
53,50,0,0,1,0
29,50,1,0,0,0
30,30,0,0,0,0
25,15,0,0,0,0
43,70,0,0,0,0
37,50,0,0,0,0
35,60,0,1,0,0
25,50,0,0,0,0
34,18,0,0,0,1
28,90,0,0,1,0
51,33,0,1,0,0
27,47,0,1,1,0
30,20,1,0,1,0
51,35,1,0,0,0
31,10,0,0,0,0
23,60,0,0,0,0
43,90,1,0,0,0
34,12,0,0,0,0
34,25,0,0,0,0
40,25,1,0,0,0
47,20,0,0,0,0
49,20,0,0,1,1
37,32,0,0,0,0
65,11,0,0,0,1
52,17,0,0,0,0
45,19,0,1,1,0
36,50,0,0,0,0
30,20,0,0,0,0
56,20,0,0,0,0
29,25,0,0,0,0
40,62,0,0,0,1
39,60,0,0,1,0
55,125,1,0,1,0
25,40,0,0,0,0
28,24,1,0,0,0
35,40,0,0,1,0
62,80,0,0,1,0
34,40,0,0,0,0
30,35,0,0,0,0
46,50,0,0,0,0
47,18,0,0,0,0
30,33,1,0,1,0
60,20,0,0,0,0
29,50,0,1,0,0
41,27,0,0,1,1
40,25,0,0,0,1
33,200,1,0,0,0
46,15,0,0,0,0
39,30,0,0,1,0
36,70,1,1,1,0
54,65,1,1,1,0
42,30,0,0,1,0
22,15,0,0,0,0
48,200,1,1,1,0
34,30,0,0,0,0
38,47,0,0,0,1
38,25,1,0,0,0
63,17,0,0,0,0
24,40,0,0,0,0
64,55,1,0,1,0
59,18,0,0,0,0
59,12,0,0,0,0
41,50,0,0,0,0
37,60,1,0,1,0
32,20,0,0,1,0
26,85,1,1,1,0
27,23,0,1,0,0
28,20,1,0,0,0
26,28,1,1,0,0
32,30,1,1,1,0
55,13,0,0,0,0
32,8,0,0,0,0
31,15,0,0,0,0
28,30,0,0,0,0
24,18,0,0,0,0
51,300,1,0,0,0
32,19,1,1,0,0
40,60,1,0,0,0
44,45,1,0,1,0
48,14,0,0,0,0
44,15,0,0,0,1
36,35,0,0,1,0
21,40,0,0,0,1
53,32,0,1,1,0
34,45,1,1,1,0
49,40,0,0,0,1
56,25,1,0,0,0
33,80,0,0,1,0
28,60,1,0,0,0
40,90,1,1,0,0
47,40,0,0,0,0
28,35,0,0,1,0
40,110,1,0,1,0
29,12,1,1,0,0
50,17,0,0,0,0
27,18,0,1,0,0
42,50,0,1,0,0
47,25,0,1,0,0
40,29,0,0,0,0
30,20,0,0,0,0
29,35,1,0,1,0
28,7,0,0,0,0
27,8,0,0,0,1
26,39,1,0,0,0
37,90,0,0,1,0
35,35,1,1,1,0
31,32,0,0,0,0
38,30,0,0,0,0
40,80,0,0,1,0
52,5,0,0,0,0
41,100,1,0,0,0
48,40,0,0,0,0
30,20,1,0,0,0
26,20,0,0,0,1
54,57,1,0,0,0
38,120,1,0,1,0
43,35,0,0,0,0
25,90,1,0,0,1
43,25,0,0,1,0
50,35,0,0,0,1
21,38,0,1,0,0
28,15,0,0,0,1
34,15,0,0,1,0
43,28,0,0,0,1
37,25,1,1,0,0
37,32,1,0,0,0
21,70,0,1,0,1
24,15,0,0,0,0
40,45,0,0,0,0
31,25,0,0,0,1
62,50,0,0,0,0
43,22,0,0,1,0
47,25,0,0,0,0
40,150,1,0,1,0
35,20,0,0,0,0
44,200,1,0,1,0
26,40,0,0,0,0
23,18,0,0,1,0
37,60,1,1,1,0
46,30,0,0,0,0
27,30,1,1,0,0
66,8,1,0,0,0
34,40,0,0,1,0
59,45,0,0,1,0
58,12,1,0,0,1
40,30,0,1,0,0
43,30,1,0,0,0
52,45,1,0,0,0
39,200,0,0,1,0
24,38,1,0,1,0
37,63,1,0,1,0
42,23,1,1,0,0
36,22,0,1,0,0
31,55,1,0,1,0
29,100,1,1,1,0
27,50,0,0,1,1
51,27,1,1,0,0
41,50,0,0,0,0
49,18,0,0,0,1
39,30,0,0,0,0
25,15,0,0,0,0
29,25,0,0,0,0
24,60,0,0,1,0
31,42,1,0,0,0
38,40,0,0,0,1
27,50,0,0,1,0
24,35,0,0,1,0
33,50,0,0,1,0
33,30,0,0,0,1
28,64,1,1,1,0
57,9,0,0,0,0
42,80,1,0,0,0
25,45,0,0,0,0
34,40,0,0,0,0
36,20,1,0,0,0
47,30,0,0,0,1
26,30,1,0,0,0
31,35,0,0,1,0
49,60,0,0,0,0
62,80,0,0,1,0
34,60,1,0,1,0
35,80,1,0,1,0
57,12,1,0,0,0
39,15,0,0,0,0
50,20,0,1,1,0
43,120,1,0,1,0
44,100,0,0,1,0
54,48,1,0,0,0
57,20,0,0,1,0
42,16,0,0,0,1
30,50,0,0,0,0
26,30,0,1,0,0
21,32,0,1,0,0
42,50,1,0,1,1
44,50,0,0,0,0
27,55,0,0,1,0
47,65,0,0,0,0
38,45,0,0,1,0
39,50,0,1,0,0
29,70,0,0,0,0
52,15,0,0,0,1
38,30,0,1,0,0
40,150,0,0,0,0
54,134,1,0,0,0
37,45,1,0,1,0
32,50,0,0,0,1
40,32,1,0,1,0
49,30,0,0,0,0
57,18,1,0,1,0
38,26,0,1,1,0
31,400,1,0,1,0
23,45,0,0,1,1
28,25,1,0,1,0
42,70,1,0,1,0
41,15,0,0,0,0
31,70,1,0,1,0
30,55,1,0,0,0
51,30,0,0,0,0
30,150,1,1,1,0
29,30,0,0,0,1
23,20,0,0,0,0
28,25,0,1,1,0
29,25,0,0,0,1
29,70,0,1,1,0
40,150,0,0,1,0
67,30,1,1,0,0
43,55,0,0,1,0
36,80,1,0,0,0
25,34,0,1,0,1
31,25,1,0,0,0
23,20,1,0,0,0
43,16,0,0,0,0
29,28,0,0,1,0
28,47,1,0,0,0
24,25,1,0,0,1
47,200,1,0,1,0
27,60,1,0,1,0
50,18,0,1,0,0
36,65,1,0,1,0
33,55,0,0,1,0
28,25,0,0,1,0
31,60,0,0,1,0
43,24,0,0,1,0
41,50,0,1,0,0
46,100,1,0,1,1
24,25,0,0,0,0
72,17,1,1,0,1
61,35,1,0,0,1
27,70,1,0,1,0
42,70,1,0,1,0
34,70,1,0,1,0
42,15,0,0,0,0
29,23,1,0,0,0
26,15,0,0,0,0
51,45,1,0,0,0
36,50,1,0,1,0
47,30,0,0,0,0
25,20,1,0,0,0
41,90,1,0,0,0
35,30,0,0,1,0
37,30,0,0,1,1
23,20,1,0,0,0
26,50,1,0,1,0
39,30,0,0,1,0
51,40,0,0,1,0
40,45,0,0,0,0
31,25,0,0,0,1
42,20,0,0,1,0
52,30,1,0,1,0
25,15,0,0,0,0
25,35,1,0,1,0
34,25,0,0,0,1
34,25,1,0,1,0
51,15,0,0,0,0
32,40,1,0,1,0
26,26,1,0,0,0
43,17,0,0,0,0
29,27,0,0,1,0
41,25,1,1,0,0
24,20,1,0,0,0
36,30,1,0,0,0
56,22,1,0,0,0
56,55,0,0,1,0
27,25,1,0,0,0
39,15,0,0,0,0
44,16,0,0,1,0
34,13,0,0,0,0
53,20,0,0,0,0
37,30,0,0,1,0
50,15,0,0,0,0
54,12,0,0,0,0
37,18,0,0,0,0
48,30,0,0,0,0
50,40,1,0,1,0
54,15,0,0,0,0
24,5,0,0,0,0
47,37,0,0,0,0
51,15,1,0,1,0
50,30,1,0,1,0
55,13,0,1,0,1
57,14,0,1,0,1
51,24,0,0,1,0
51,25,0,0,0,0
33,30,0,0,0,0
34,30,0,0,1,0
33,100,1,0,0,0
42,10,0,0,0,0
25,20,1,0,1,0
28,18,0,0,0,1
28,30,0,0,1,1
53,30,1,0,0,0
34,35,0,0,1,0
30,27,0,0,0,1
26,25,1,0,0,1
32,40,0,0,0,0
51,20,0,0,0,0
23,35,0,0,0,0
27,20,0,0,0,0
35,30,0,0,1,0
24,20,1,0,0,0
31,35,1,0,1,0
32,12,0,0,0,0
27,30,0,0,0,1
32,15,0,0,0,0
39,45,1,0,1,0
33,30,0,0,1,0
56,300,1,0,0,0
41,30,0,0,1,0
52,20,0,0,1,0
26,35,1,0,0,0
56,20,0,0,0,0
32,40,1,0,1,0
28,40,0,0,1,0
27,50,0,0,1,1
36,18,0,0,0,0
45,53,1,0,1,0
23,23,0,0,1,0
56,45,0,0,0,0
38,32,1,1,0,0
31,25,0,0,0,0
